Feature ID	Taxon	Confidence
5d0a4b1f334ff87406a71dec05f3f6e5	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014	0.9951907375832794
c14d99654599e88527170c9db2606d13	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-006	0.9380642427548826
547b8cb324dd10155d27fda0c11fe9a6	d__Bacteria;p__Firmicutes;c__Clostridia	0.9999999758521729
08882bfccc0b7330221c9f9447597cc6	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9966407351106294
542a126dc058ae9d4adea3980c2bb513	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9883600340710916
935b680b95561a4eda0fd5aefd26be09	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014	0.9749776322273799
dffd24432e59af5cdebeda4939b010f7	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014	0.9449994726906387
f4f5cb09e587cadcdd62e0499d42f477	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39;g__RF39	0.8534912052764615
92ace23528777a0a08247ee5ba271549	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004	0.8319115097859325
f1748f6c8c5b55a5dd12fa1cb5100f3e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	0.9421597071153398
045911537418ac6f9d83461159d47213	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999931754486509
7cd159509a483d3535e77c0fa44fd307	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999917164617531
a8315d8a714ad0714895ec8bfa7a37cd	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.999999788198875
7f5f9e8142453a10bdf78d0d50cc5d42	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor	0.985082621260985
aa1e43bf70c778c3681c17d009b7e63b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999937838020261
a13d9b3593d1a47a3f80d0b5fc756be1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9998411932941438
90c6a034fda0f03f6e7f3b1f7efec6a9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	0.9163277971874089
840aff8160841d58ca23ddbdfce79154	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	0.8793496233865783
5a93cbf4b3cff92f6d420cc4f857494f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	0.9271375976945394
851b188197199f2341f0a091e7d5a4bd	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999989294525782
07dd40a036c67a37eae8c41053f1576c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999982103296646
60017ef07acc10920aa26954ddfefa48	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999994862551019
80c17deb135a68dcf03cdc5e6efce969	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	0.8112028661008793
cef3632fcfe96388393cadcc5e04d4b0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999995785152513
656dd2f3b1a0debb58f80aa46605047d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	0.7061071913848527
9801b3d112bc5a84cc94f840bb251535	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999983572231448
7c346e5469a8b140e058594668cc5893	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004	0.9902554294486803
fb612b8e0a9d8dc241331f50817b6cd1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__uncultured	0.8150998287943668
331c4b2e6876468480bcf9adef403a61	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9988355469317344
4f0b60beb7c21ad51b5585e56afe7775	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.977139099063805
284b36693ea16801998106af881c406c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9958205380855207
a863131aed0b8eadfbcd5e2b5d10b641	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__[Eubacterium]_siraeum_group	0.9959670758691471
3198b13cdc556feec2065af2baa075cc	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999994648093116
5c84d5e54235d006374c625f2d40d38d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	0.9276874588882936
a7214729ee706e5e57a2f712f2e8e3d2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae	0.9999920873970166
1c645b5826b18bc72042bf38c8ec6673	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae	0.999988513517028
0e76084098a65e44b5a21265b005d280	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9937669478579414
811dc34472745199bd951d986db35d38	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcaceae	0.999452776990578
39b760a493fe7653d172eaa21bcdc8aa	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcaceae	0.9995366341391306
22d29119bbdc47b24d43ad9f777cdfcb	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae	0.9999955051879801
d41509b52b6e600f99de476906dcd98d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014	0.9421264355002004
908ef3e3c2bc2e0b3e41542192d47015	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	0.7378394485014137
0dd9fb99d93d19540a7d3671b81550a8	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	0.96994426576409
35828ae5bb7aed4895d5d5d3153af18b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-006	0.9807747961190928
5a390751a48e032e1ae618d93226cda8	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	0.9890085270049622
a6cc321a16a065dbf20518c3b731e10c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999988862700981
1fd3a21f7f1adf1ebcafe7781a5221e0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	0.7617557510619187
4d9a6e16ccc162ccf9a102bed374ea2e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	0.9332391073940909
9ac0e13c5567d84ddba6810e5901747f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	0.9009639310312898
7bfb007f96321389d53c583e44b962dc	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	0.8938958994332687
864498320c0bda5747c2b50018e7749a	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999998236799674
a95bd2f1ac0065e39a28d3930a3cd651	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	0.9676805000832874
519a5c5c11fd2ffe7e88456d5de1ac2b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	0.8472474253349359
f7254576fd7a3287dc60d0fc389d59ac	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999991141062896
fe59d7a405396d48e8cdccf3913771a9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	0.7082486049869952
45c767b33b5aee36aabb5ac7d014ca56	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999997833175536
97664dda596468534284627b9cadb6f9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.999999690039099
4994ce2940669201abffa6dbf27252c5	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	0.769638266484198
03f729b4c6ede02b3dc6193dac50596c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999993367439658
9cad8a648eaecd1f5e7fcb3db9f2a74f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.999999473075895
3cf8595d762c9ef509e1b1ec2651a534	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9998615754664963
84ba199623662d3147bef97c62984020	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	0.7522589144634231
2701a69f0c07b71b5dd8abd77dba2c2b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9871411378871803
2dac286d48454475f730ca05a0790e6a	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__uncultured	0.8057787272061931
4b5758a86f4395daa39da24ea84f427f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.9850052171191103
c623d98de4e75550f5f8cfd6903db2e6	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999994778009569
18bd8aee747c743557f6d1532a8fa6ab	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	0.9634308054909154
