class	IR	IR	IR	IR	IR	IR	IR	IR	IR+HLU	IR+HLU	IR+HLU	IR+HLU	IR+HLU	IR+HLU	IR+HLU	IR+HLU	IR+HLU	IR+HLU	sham	sham	sham	sham	sham	sham	sham	sham
subclass	IR_subcl	IR_subcl	IR_subcl	IR_subcl	IR_subcl	IR_subcl	IR_subcl	IR_subcl	IR+HLU_subcl	IR+HLU_subcl	IR+HLU_subcl	IR+HLU_subcl	IR+HLU_subcl	IR+HLU_subcl	IR+HLU_subcl	IR+HLU_subcl	IR+HLU_subcl	IR+HLU_subcl	sham_subcl	sham_subcl	sham_subcl	sham_subcl	sham_subcl	sham_subcl	sham_subcl	sham_subcl
subject	0.5_Gy	0.5_Gy	0.5_Gy	0.5_Gy	0.5_Gy	0.5_Gy	0.5_Gy	0.5_Gy	0.5_Gy	0.5_Gy	0.5_Gy	0.5_Gy	0.5_Gy	0.5_Gy	0.5_Gy	0.5_Gy	0.5_Gy	0.5_Gy	sham	sham	sham	sham	sham	sham	sham	sham
d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	12878.3000644	1219.73420717	4445.71678763	26241.1347518	1467.93134598	1542.33482274	4128.99743624	15595.2625454	1362.4404911	1552.25769455	1518.63929919	2408.40299574	8587.05411803	399.59152866	697.693037938	704.322395921	1357.78887534	63.8447296176	541.825953463	2111.50147273	1008.56046443	856.660535665	611.824906836	696.864111498	531.170022695	2366.29110759
d__Bacteria.p__Firmicutes.c__Clostridia.o__Christensenellales.f__Christensenellaceae.g__uncultured	1519.6394076	1110.50427817	1380.86657798	1418.43971631	1919.60252936	601.056952981	283.362569154	424.45402889	516.787772488	0.0	1806.38148219	1196.43245595	914.211084809	340.392783673	1189.50944173	704.322395921	978.068257658	654.40847858	722.434604618	674.260974485	1475.94214307	1788.90876565	667.445352912	710.01249096	772.610942102	564.683105219
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales	36291.0495815	58638.2668851	65944.7990166	47901.0925819	30064.3631436	39998.6391163	18081.2306032	50085.5754091	29456.9030318	2709.0357217	38573.4381994	41346.8411076	12766.3047914	98432.7132265	45006.9197424	41325.3510128	34865.2567142	63940.496712	35023.027603	35256.7514816	49370.2646856	58630.8548968	77627.6025734	16882.5192295	55096.8178087	51950.8456802
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales	419703.799099	273202.257419	194045.433878	226011.1175	619777.551942	484349.837828	392484.14519	447196.5496	125704.710599	29542.3311549	636549.651512	502315.174493	475846.869643	175317.083278	434308.197321	374270.79665	145352.449773	350236.2255	566539.237229	643298.200788	460297.156351	467157.146816	395702.393533	637814.739333	479453.377758	430584.312566
d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	0.0	0.0	0.0	134.176729921	5448.2836495	9424.11939486	27553.6364863	27.3841308961	1910.54873465	4379.93731647	5275.27335507	17185.1207309	46869.6432944	5372.28610753	240.189406503	260.293059362	713.414493821	31.9223648088	75.2536046477	230.668228113	270.589392896	201.567184862	148.321189536	0.0	24.1440919407	0.0
d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelatoclostridium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.7682617923	31.3204710599	0.0	95.9140610013	31.076167687	48.9755938291	44.39905874	22.8751815718	0.0	0.0	0.0	150.507209295	70.9748394194	49.1980714356	100.783592431	0.0	65.7418973112	0.0	0.0
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculaceae	391191.242756	259038.776625	177155.078053	204082.80621	584180.216802	460874.59457	371947.105654	436516.73855	80932.0972187	29492.8961965	606640.450157	482488.579508	465757.897315	147020.083174	409019.684094	356570.868613	126562.032541	310828.066143	557644.26116	630984.066149	449030.797993	456322.91063	378589.83629	619052.001841	454898.836255	413643.819409
d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales_Tissierellales.f__Anaerovoracaceae	2627.17321314	3094.84798835	2138.65921223	2894.38374545	2625.33875339	1961.94062011	1146.94373229	2040.11775176	689.050363317	0.0	2126.09501886	2890.08359489	3673.16953718	1923.95921206	2230.33020325	2158.90125706	2335.85713299	3000.70229203	1610.42713946	1295.2908194	2312.30935747	2670.76519943	2428.75947865	1196.50253106	1786.66280361	1478.93194224
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Parvibacter	77.2698003863	54.6149645003	16.8398363168	632.547441058	0.0	45.3627889043	0.0	27.3841308961	281.884239539	425.140642457	47.9570305007	124.304670748	310.178760917	133.19717622	137.251089431	122.490851465	230.133707684	63.8447296176	120.405767436	141.949678839	196.792285742	151.175388647	37.080297384	52.5935178489	0.0	107.558686708
d__Bacteria.p__Proteobacteria	0.0	0.0	33.6796726336	0.0	28.2294489612	34.0220916782	0.0	232.765112617	0.0	0.0	95.9140610013	0.0	16.325197943	0.0	22.8751815718	0.0	23.0133707684	0.0	45.1521627886	88.7185492743	49.1980714356	100.783592431	0.0	184.077312471	0.0	107.558686708
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis	3657.43721829	8283.26961587	4731.99400502	8798.15986199	1778.45528455	3186.73592052	1835.10997166	8078.31861436	3366.95063894	1601.69265298	3356.99213505	3822.3686255	1322.34103339	5150.29081383	2710.70901625	3873.77317757	3544.05909834	3623.1884058	3958.33960447	3140.63664431	6715.53675096	11539.7213334	20134.6014795	1643.54743278	9657.63677628	8685.36395171
d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_UCG_014	6104.31423052	7245.58529037	19517.3702912	8108.10810811	24446.7028004	5488.89745742	5829.17285117	4942.83562675	12418.5667752	1947.73736195	10582.5180638	13984.2754592	7787.11941882	3329.9294055	6267.79975066	5052.74762291	4349.52707523	2154.75962459	3491.76725565	6760.3534547	3074.87946472	8717.78074529	1427.59144928	107777.266452	12192.7664301	112829.062357
d__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae.g__Anaeroplasma	2858.98261429	728.19952667	286.277217385	268.353459843	9513.32429991	827.870897503	755.633517744	301.225439858	2959.78451516	0.0	5275.27335507	1009.97544983	261.203167088	0.0	549.004357722	91.8681385984	3716.6593791	462.874289727	466.572348816	692.004684339	885.565285841	201.567184862	2113.57695089	13.1483794622	1496.93370032	134.448358386
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_FCS020_group	437.862202189	1165.11924267	1330.34706903	920.069005175	395.212285456	680.441833564	2496.28929969	533.990552475	736.031069907	632.767467843	1854.33851269	1522.73221666	0.0	636.386508606	720.56821951	7272.89430571	2105.72342531	3367.80948733	2543.57183709	1135.59743071	3542.26114336	1889.69235808	4152.99330701	0.0	941.619585687	564.683105219
d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__uncultured	51.5132002576	0.0	0.0	115.008625647	28.2294489612	11.3406972261	0.0	0.0	0.0	0.0	95.9140610013	77.6904192175	0.0	547.588391126	537.566766936	352.161197961	34.5200561526	335.184830492	60.2028837181	35.4874197097	0.0	0.0	0.0	26.2967589245	0.0	80.6690150313
d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae	2240.8242112	35299.4720553	35431.0156105	7149.70289438	2822.94489612	6861.12182177	11631.358791	8105.70274526	10053.8712102	17025.3996816	575.484366008	2688.08850493	18071.9941229	30368.9561781	6233.4869783	25830.2583026	11725.3124065	14923.7055481	8097.28786009	4240.74665531	26763.750861	38247.3733276	22470.6602147	2037.99881665	38968.5643923	57839.6837775
d__Bacteria.p__Firmicutes.c__Clostridia.c__Clostridia_x__L4.c__Clostridia_x__L5	0.0	1328.96413617	134.718690534	325.857772666	0.0	0.0	0.0	821.523926884	0.0	0.0	0.0	31.076167687	0.0	0.0	0.0	122.490851465	172.600280763	0.0	90.3043255772	301.643067533	614.975892945	1058.22772053	0.0	0.0	772.610942102	0.0
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales	0.0	0.0	33.6796726336	0.0	28.2294489612	34.0220916782	0.0	232.765112617	0.0	0.0	95.9140610013	0.0	16.325197943	0.0	22.8751815718	0.0	23.0133707684	0.0	45.1521627886	88.7185492743	49.1980714356	100.783592431	0.0	184.077312471	0.0	107.558686708
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	3219.5750161	34298.1977062	35296.29692	9469.0435116	1919.60252936	2177.4138674	1511.26703549	8639.69329773	7704.83588073	98.8699168504	1854.33851269	2113.17940272	326.503958861	4913.49583389	1223.82221409	1194.28580178	2243.80364992	1707.84651727	17805.0028596	5465.0626353	19162.6488242	19728.3882184	13775.3304782	3997.10735652	12917.0891883	25572.0777649
d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales	83039.2788152	23812.1245221	43160.5004799	252693.118651	57955.0587173	21864.8642519	342450.41155	88861.504758	258675.770484	861433.811534	105969.05173	139516.454831	151481.511713	25973.4493629	114833.41149	138552.464363	457827.998067	16839.0474366	13470.3952319	29951.382235	29002.2631113	36962.3825241	32612.1215492	96903.5566366	33994.8814525	43346.1507435
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG_010	1983.25820992	1765.88385218	1094.58936059	843.396588077	1355.01355014	1236.13599764	121.441101066	410.761963442	313.204710599	0.0	1134.98305518	823.518443706	571.381928006	325.593097426	526.12917615	306.227128661	391.227303063	175.573006448	1414.76776738	1384.00936868	1057.75853587	881.856433773	296.642379072	420.748142791	265.585011348	403.345075157
d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales_Tissierellales.f__Anaerovoracaceae.g___Eubacterium__nodatum_group	1081.77720541	236.664846168	252.597544752	575.043128235	1298.55465221	340.220916782	512.751315612	342.301636202	93.9614131797	0.0	879.212225846	1118.74203673	2040.64974288	443.9905874	709.130628724	413.406623693	402.733988447	79.805912022	376.268023238	443.592746371	319.787464331	226.76308297	129.781040844	302.412727631	144.864551644	349.565731802
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__uncultured	6464.90663232	9848.89859822	6634.89550882	2721.87080698	2427.73261066	3663.04520402	1943.05761706	4545.76572876	3053.74592834	59.3219501102	3724.66270222	6199.69545356	734.633907436	8983.40955172	3282.58855555	4088.13216763	2715.57775067	7262.337994	4199.15113934	4063.30955676	6026.76375086	3804.58061428	9844.81895545	1143.90901321	8667.72900671	3038.53289951
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae	3013.52221507	54.6149645003	3300.60791809	670.883649607	10219.0605239	104583.909819	16839.8326811	1684.12405011	7062.766224	7168.06897165	23546.9019758	4801.26790764	19198.432781	2219.952937	36520.2273793	5879.5608703	8733.57420661	3000.70229203	114806.89925	42797.8281699	63711.5025091	14034.115246	38396.6479411	3707.84300835	3525.03742334	1425.15259889
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__uncultured	2549.90341275	10467.8681959	14482.2592324	12075.9056929	3528.68112014	2540.31617864	2010.52489543	10515.5062641	4463.16712603	118.64390022	4428.0324829	6572.6094658	1028.48747041	12298.539271	4517.84836042	4700.58642495	3348.4454468	5522.56911192	4455.01339514	6334.50441818	10995.7689659	12144.422888	13923.6516677	3602.65597265	10526.8240861	8792.92263841
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.f__Ruminococcaceae_x__L6	437.862202189	2057.16366284	2155.49904855	364.193981215	508.130081301	612.397650208	269.86911348	670.911206956	579.428714608	49.4349584252	399.641920839	1118.74203673	0.0	2293.95136823	194.43904336	1209.59715821	747.934549974	1133.24395071	180.608651154	603.286135065	368.985535767	1562.14568268	1371.97100321	249.819209782	1086.48413733	806.690150313
d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Ileibacterium	1957.50160979	309.484798835	303.117053702	4523.67260878	2851.17434508	7087.93576629	9364.45823775	2081.19394811	40779.25332	78641.1318628	1134.98305518	3620.37353554	24177.6181536	1672.36454587	17042.010271	18480.8072147	84781.2579108	1628.04060525	1339.51416273	3442.27971184	3640.65728623	1814.10466376	6730.07397519	16961.4095063	20667.3427012	23232.676329
d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelotrichaceae	0.0	109.229929001	252.597544752	191.681042745	0.0	0.0	26.986911348	68.4603272404	31.3204710599	29.6609750551	15.9856768336	46.6142515305	65.3007917721	0.0	91.500726287	45.9340692992	23.0133707684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	1545.39600773	2166.39359184	3687.92415338	4753.68986007	621.047877145	1043.3441448	485.764404264	123.228589033	219.243297419	138.417883591	639.427073342	372.914012244	97.9511876582	0.0	366.002905148	1485.20157401	5408.14213058	143.65064164	1219.10839529	674.260974485	713.372035816	554.309758371	1093.86877283	1775.0312274	917.475493747	510.903761865
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Defluviitaleaceae	360.592401803	91.0249408338	218.917872118	230.017251294	621.047877145	283.517430652	0.0	27.3841308961	46.9807065898	0.0	207.813798836	108.766586905	48.9755938291	29.5993724933	0.0	153.113564331	195.613651532	0.0	165.557930225	53.2311295646	122.995178589	75.5876943234	0.0	65.7418973112	0.0	134.448358386
d__Bacteria.p__Patescibacteria	25.7566001288	1055.88931367	1262.98772376	440.866398313	197.606142728	1462.94994216	850.087707462	0.0	31.3204710599	0.0	0.0	0.0	0.0	0.0	0.0	45.9340692992	92.0534830737	1803.6136117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae	489.375402447	892.044420171	134.718690534	3967.79758482	846.883468835	907.255778085	1362.83902307	1341.82241391	1973.18967677	2481.63491295	607.455719675	1367.35137823	3771.12072484	1494.76831091	1086.57112466	2296.70346496	7525.37224127	941.709761859	617.079558111	1774.37098549	1623.53635737	1864.49645998	852.846839832	1170.20577214	1279.63687286	1667.15964398
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g___Eubacterium__ventriosum_group	24185.4475209	2530.49335518	4529.91596922	1935.97853172	8440.60523939	2200.09526186	6341.92416678	2806.87341685	2349.03532949	0.0	7928.89570944	13704.58995	3836.42151661	1849.96078083	6553.73952031	4440.29336559	6984.55802821	2154.75962459	2453.26751151	1756.62727563	2779.69103611	2746.35289375	426.423419916	2787.45644599	1038.19595345	1855.38734572
d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelatoclostridiaceae	103.026400515	0.0	0.0	210.849147019	112.917795845	34.0220916782	67.46727837	0.0	140.942119769	0.0	191.828122003	186.457006122	130.601583544	29.5993724933	148.688680216	30.6227128661	241.640393068	31.9223648088	0.0	0.0	0.0	0.0	37.080297384	131.483794622	0.0	0.0
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA_900066575	3142.30521571	10686.3280539	13050.8731455	3737.78033353	1947.83197832	3470.25335118	2172.44636351	6517.42315328	2302.0546229	118.64390022	2861.43615321	4645.88706921	424.455146519	12550.1339372	3454.15241733	4593.40692992	3037.76494143	7549.63927728	4439.96267421	7984.66943469	6494.1454295	13253.0424047	5524.96431021	1143.90901321	16031.6770486	10379.4132674
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_NK4A136_group	79536.3811977	224194.429274	237340.653049	68813.4943454	60580.3974706	80836.4898274	53299.1499123	184144.588211	89764.4700576	1206.21298557	46933.9471833	118213.741881	9011.50926455	419630.303838	142306.504558	134265.284562	39732.5846317	228228.9472	76578.0680895	74701.0184889	76011.020368	92494.1419537	125813.449024	16619.5516403	126973.779516	86665.4118153
d__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus	437.862202189	400.509739669	555.714598454	632.547441058	0.0	0.0	418.297125894	95.8444581365	140.942119769	0.0	79.9283841678	1072.1277852	293.853562974	29.5993724933	366.002905148	260.293059362	2796.12454836	478.835472132	0.0	212.924518258	24.5990357178	151.175388647	259.562081688	828.347906121	265.585011348	134.448358386
d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales	206.05280103	455.124704169	235.757708435	460.034502588	28.2294489612	136.088366713	215.895290784	520.298487027	219.243297419	0.0	223.79947567	419.528263775	97.9511876582	1021.17835102	354.565314362	750.25646522	667.387752284	1053.43803869	421.420186027	461.336456226	98.3961428712	529.113860264	519.124163376	78.8902767734	676.03457434	672.241791928
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	1210.56020605	2931.00309485	3064.85020966	2568.52597278	1524.3902439	1633.06040055	2091.48562947	5161.90867392	2411.67627161	0.0	2701.57938487	2827.93125952	326.503958861	6437.86351729	1246.69739566	3368.49841527	2681.05769452	2857.05165039	2949.94130219	1472.72791795	2582.89875037	2141.65133916	3800.73048186	867.793044507	2631.70602154	2742.74651107
d__Bacteria.p__Firmicutes.c__Clostridia.o__Christensenellales.f__Christensenellaceae	1519.6394076	1110.50427817	1380.86657798	1418.43971631	1919.60252936	601.056952981	283.362569154	424.45402889	516.787772488	0.0	1806.38148219	1196.43245595	914.211084809	340.392783673	1189.50944173	704.322395921	978.068257658	654.40847858	722.434604618	674.260974485	1475.94214307	1788.90876565	667.445352912	710.01249096	772.610942102	564.683105219
d__Bacteria.p__Actinobacteriota	13444.9452672	2129.98361551	4597.27531448	30630.6306306	2371.27371274	2506.29408696	5545.81028201	17662.764428	4369.20571285	4468.92024164	2126.09501886	3775.75437397	13027.5079585	1968.3582708	1875.76488888	3016.33721731	8975.21459968	1005.55449148	1369.61560459	4968.23875936	3271.67175047	3149.48726347	1946.71561266	2011.70205772	2100.53599884	4356.12681169
d__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales	2858.98261429	728.19952667	286.277217385	268.353459843	9513.32429991	827.870897503	755.633517744	301.225439858	2959.78451516	0.0	5275.27335507	1009.97544983	261.203167088	0.0	549.004357722	91.8681385984	3716.6593791	462.874289727	466.572348816	692.004684339	885.565285841	201.567184862	2113.57695089	13.1483794622	1496.93370032	134.448358386
d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales_Tissierellales.f__Anaerovoracaceae.g___Eubacterium__brachy_group	489.375402447	637.174585837	623.073943721	383.36208549	508.130081301	601.056952981	323.842936176	479.222290683	328.864946129	0.0	79.9283841678	264.14742534	212.227573259	577.187763619	331.69013279	673.699683055	782.454606126	0.0	571.927395322	319.386777387	639.574928663	680.28924891	815.766542448	184.077312471	700.17866628	403.345075157
d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__uncultured	206.05280103	455.124704169	235.757708435	460.034502588	28.2294489612	136.088366713	215.895290784	520.298487027	219.243297419	0.0	223.79947567	419.528263775	97.9511876582	1021.17835102	354.565314362	750.25646522	667.387752284	1053.43803869	421.420186027	461.336456226	98.3961428712	529.113860264	519.124163376	78.8902767734	676.03457434	672.241791928
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae	4198.32582099	1492.80902967	488.355253187	1590.95265478	1806.68473351	805.189503051	310.349480502	1957.96535907	422.826359308	9.88699168504	6793.91265426	1880.10814506	1485.59301282	621.586822359	3236.8381924	811.501890953	2002.16325685	606.524931367	1911.44155805	1561.44646723	1033.15950015	3300.66265212	2076.4966535	1985.4052988	2269.54464243	779.800478636
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculum	3090.79201545	1001.27434917	656.753616355	1322.59919494	18518.5185185	12849.0099571	6692.7540143	0.0	46.9807065898	0.0	1326.81117719	823.518443706	701.98351155	281.194038686	1624.13789159	903.370029551	644.374381516	414.990742514	4304.50618585	8321.79992193	3542.26114336	2091.25954295	4709.19776777	12175.399382	12120.3341542	9303.82640028
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	4198.32582099	1492.80902967	488.355253187	1590.95265478	1806.68473351	805.189503051	310.349480502	1957.96535907	422.826359308	9.88699168504	6793.91265426	1880.10814506	1485.59301282	621.586822359	3236.8381924	811.501890953	2002.16325685	606.524931367	1911.44155805	1561.44646723	1033.15950015	3300.66265212	2076.4966535	1985.4052988	2269.54464243	779.800478636
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	128.783000644	0.0	50.5195089504	57.5043128235	0.0	158.769761165	67.46727837	0.0	31.3204710599	0.0	0.0	0.0	97.9511876582	0.0	57.1879539294	76.5567821653	195.613651532	0.0	0.0	0.0	0.0	0.0	0.0	276.115968707	48.2881838814	0.0
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG_005	437.862202189	1292.55415984	555.714598454	115.008625647	536.359530262	419.605797364	94.454189718	232.765112617	203.583061889	19.7739833701	207.813798836	62.152335374	0.0	3181.93254303	1029.38317073	244.981702929	184.106966147	654.40847858	301.014418591	195.180808403	811.768178687	1209.40310917	1223.64981367	39.4451383867	555.314114636	1344.48358386
d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.f__Erysipelotrichaceae_x__L6	0.0	18.2049881668	0.0	0.0	0.0	0.0	26.986911348	13.6920654481	0.0	0.0	415.627597672	124.304670748	48.9755938291	0.0	0.0	15.3113564331	161.093595379	0.0	0.0	53.2311295646	0.0	50.3917962156	0.0	0.0	0.0	0.0
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	824.211204121	1856.90879301	909.351161107	3258.57772666	959.801264679	90.7255778085	2212.92673054	2875.3337441	234.903532949	0.0	2174.05204936	3061.00251717	1028.48747041	1568.76674215	114.375907859	336.849841527	69.0401123052	383.068377705	1745.88362783	2395.40083041	3911.24667913	3628.20932752	5932.84758144	1433.17336138	724.322758221	376.45540348
d__Bacteria.p__Firmicutes	561571.152608	688257.782632	761328.999882	735096.798927	364583.333333	400201.864411	572648.765349	525118.094064	852778.125783	941795.27995	337105.953066	486419.714721	473838.870296	790125.649336	521039.448251	590957.112891	825098.38216	629030.198557	309141.807893	304606.267078	445906.720457	477311.093754	541483.582698	354243.639471	475952.484427	505687.16556
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae	22691.5647135	29146.186055	30480.1037334	17672.9921411	12957.3170732	24178.366486	7448.38753205	18703.3614021	13608.7446755	1710.44956151	12085.1716862	14807.7939029	2612.03167088	33891.2815048	19283.778065	16413.7740962	15580.0520102	31746.7918023	15472.1411156	14425.636112	22409.7215389	24566.0006551	40250.6628103	5758.99020446	22043.5559419	19226.1152491
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae	437.862202189	491.534680502	673.593452672	1265.09488212	846.883468835	737.145319694	161.921468088	889.984254125	595.088950138	0.0	911.183579513	994.437365984	114.276385601	887.981174799	766.318582654	750.25646522	943.548201505	2394.17736066	466.572348816	1011.39146173	418.183607203	1511.75388647	1093.86877283	262.967589245	627.746390458	0.0
d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales_Tissierellales	10920.7984546	5097.39668669	5152.98991294	15660.3411923	50954.1553749	32445.7347638	30063.4192417	4970.21975765	9474.44249562	6940.6681629	3356.99213505	5376.17700985	6513.75397927	2826.74007311	4243.34618156	2893.84636585	4234.46022139	3208.19766328	4364.70906956	6139.32360978	8732.65767982	5643.88117614	6581.75278566	12569.8507659	5263.41204307	3710.77469144
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	111963.94076	8374.29455671	7156.93043464	26126.1261261	6831.5266486	45169.9970514	25030.3602753	7558.02012734	263342.520672	58580.4257339	2989.32156788	8872.24587464	234854.297608	2042.35670204	34816.0263522	35767.3286276	15223.3447633	1899.38070612	617.079558111	17069.4488804	3714.45439339	2796.74468996	945.547583292	19551.6402603	12096.1900623	5969.50711232
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcaceae	4146.81262073	145.639905334	387.316235286	345.025876941	4601.40018067	10501.4856313	1430.30630144	232.765112617	2834.50263092	0.0	815.269518511	0.0	0.0	73.9984312333	1441.13643902	704.322395921	1449.84235841	414.990742514	60.2028837181	0.0	49.1980714356	201.567184862	1205.10966498	13.1483794622	410.449562992	0.0
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24868.4540215	0.0	1182.94008568	0.0	0.0	0.0	0.0	0.0	34.5200561526	17908.4466577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae	206.05280103	455.124704169	235.757708435	460.034502588	28.2294489612	136.088366713	215.895290784	520.298487027	219.243297419	0.0	223.79947567	419.528263775	97.9511876582	1021.17835102	354.565314362	750.25646522	667.387752284	1053.43803869	421.420186027	461.336456226	98.3961428712	529.113860264	519.124163376	78.8902767734	676.03457434	672.241791928
d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales_Tissierellales.f__Peptostreptococcaceae	8293.62524147	2002.54869834	3014.33070071	12765.9574468	48328.8166215	30483.7941437	28916.4755094	2930.10200589	8785.3921323	6940.6681629	1230.89711618	2486.09341496	2840.58444209	902.780861046	2013.01597831	734.945108787	1898.60308839	207.495371257	2754.2819301	4844.03279038	6420.34832235	2973.11597672	4152.99330701	11373.3482348	3476.74923946	2231.8427492
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae	394282.034771	260040.050974	177811.831669	205405.405405	602698.735321	473723.604527	378639.859668	436516.73855	80979.0779253	29492.8961965	607967.261334	483312.097952	466459.880826	147301.277213	410643.821985	357474.238643	127206.406922	311243.056886	561948.767346	639305.86607	452573.059136	458414.170173	383299.034058	631227.401223	467019.170409	422947.645809
d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae	12878.3000644	1219.73420717	4445.71678763	26241.1347518	1467.93134598	1542.33482274	4128.99743624	15595.2625454	1362.4404911	1552.25769455	1518.63929919	2408.40299574	8587.05411803	399.59152866	697.693037938	704.322395921	1357.78887534	63.8447296176	541.825953463	2111.50147273	1008.56046443	856.660535665	611.824906836	696.864111498	531.170022695	2366.29110759
