	JvRad_Rhipp_504	JvRad_Rhipp_503	JvRad_Rhipp_402	JvRad_Rhipp_401	JvRad_Rhipp_400	JvRad_Rhipp_203	JvRad_Rhipp_202	JvRad_Rhipp_201	JvRad_Rhipp_200
Atp2a2	130.08588595022	125.972257191876	114.822645053134	133.597112230438	110.922756054607	162.707358592265	129.449572213651	131.952311244453	153.232023004434
Setd1b	15.7150734704964	9.61620283907452	16.6008643450314	12.4106606990024	13.0978900138281	5.30567473670428	11.3268375686945	5.34941802342378	8.70636494343375
Rpl35a-ps6	13.9689541959968	12.9818738327506	15.9091616639884	13.1406995636496	11.0513446991675	14.1484659645447	27.5080340954009	19.6145327525539	13.930183909494
Clip1	27.9379083919936	27.4061780913624	32.5100260090199	26.2813991272992	24.1492347129956	42.4453978936342	33.9805127060835	41.012204846249	38.3080057511085
Hip1r	32.3032065782426	25.0021273815937	27.668107241719	21.1711270747688	25.7864709647241	7.07423298227237	19.4174358320477	8.9156967057063	17.4127298868675
Gm16001	7.8575367352482	4.32729127758353	8.30043217251571	4.3802331878832	4.09309062932129	5.30567473670428	11.3268375686945	5.34941802342378	17.4127298868675
Arl6ip4	13.095894558747	12.0202535488431	11.0672428966876	5.8403109171776	8.59549032157471	5.30567473670428	6.47247861068257	5.34941802342378	0
Sbno1	28.8109680292434	25.4829375235475	28.359809922762	27.7414768565936	26.6050890905884	44.2139561392023	21.0355554847183	37.4459261639665	41.790551728482
Gm15621	2.6191789117494	1.44243042586118	0	1.4600777292944	0.818618125864258	3.53711649113619	4.85435895801192	1.78313934114126	6.965091954747
Rilpl1	13.095894558747	12.0202535488431	15.9091616639884	13.1406995636496	11.4606537620996	17.6855824556809	24.2717947900596	8.9156967057063	24.3778218416145
Scarb1	6.9844770979984	4.80810141953726	8.99213485355868	5.8403109171776	10.2327265733032	7.07423298227237	3.23623930534128	1.78313934114126	3.4825459773735
Rps16-ps2	10.4767156469976	11.0586332649357	12.4506482587736	8.03042751111921	4.09309062932129	14.1484659645447	16.1811965267064	21.3976720936951	10.4476379321205
Mmp17	40.1607433134908	39.9072417821592	39.4270528194496	53.2928371192457	50.3450147406519	67.2052133315875	79.2878629808614	48.144762210814	57.4620086266627
Gm6139	8.730596372498	10.0970129810282	15.2174589829455	16.7908938868856	9.00479938450684	24.7598154379533	38.8348716640954	26.7470901171189	13.930183909494
Nipsnap2	11.3497752842474	16.8283549683804	14.5257563019025	18.25097161618	20.8747622095386	5.30567473670428	9.70871791602385	10.6988360468476	10.4476379321205
Zbed5	9.6036560097478	9.13539269712079	7.60872949147273	2.9201554585888	8.18618125864258	14.1484659645447	12.9449572213651	10.6988360468476	15.6714568981807
Crcp	4.365298186249	5.28891156149098	3.45851340521488	4.3802331878832	4.91170875518555	14.1484659645447	3.23623930534128	5.34941802342378	10.4476379321205
Ndufa12-ps	4.365298186249	4.32729127758353	4.84191876730083	1.4600777292944	2.45585437759278	10.6113494734086	12.9449572213651	5.34941802342378	6.965091954747
Gm15921	0.873059637249799	5.76972170344471	6.22532412938678	5.1102720525304	2.04654531466065	12.3799077189766	11.3268375686945	14.2651147291301	8.70636494343375
Caln1	20.9534312939952	43.2729127758353	41.5021608625785	32.1217100444768	50.754323803584	40.6768396480661	16.1811965267064	14.2651147291301	20.895275864241
Gm10051	4.365298186249	2.88486085172236	4.84191876730083	2.9201554585888	1.63723625172852	3.53711649113619	11.3268375686945	7.13255736456504	6.965091954747
Rfc2	6.1114174607486	7.21215212930589	3.45851340521488	8.76046637576641	6.13963594398194	17.6855824556809	4.85435895801192	10.6988360468476	12.1889109208072
Gm16061	7.8575367352482	4.32729127758353	6.91702681042976	13.1406995636496	4.91170875518555	10.6113494734086	16.1811965267064	10.6988360468476	12.1889109208072
Ywhag	147.547078695216	151.455194715424	152.174589829455	175.939366379975	163.31431610992	226.375455432716	237.863588942584	187.229630819832	214.17657760847
Orai2	30.557087303743	28.8486085172236	35.9685394142347	43.802331878832	43.7960697337378	63.6680968404513	51.7798288854605	41.012204846249	36.5667327624217
Gm5050	0.873059637249799	1.44243042586118	2.07510804312893	4.3802331878832	1.63723625172852	1.76855824556809	4.85435895801192	3.56627868228252	8.70636494343375
Gm43649	0	0	0.691702681042976	0.730038864647201	0.409309062932129	1.76855824556809	1.61811965267064	3.56627868228252	1.74127298868675
Ap1s1	51.5105185977382	57.2164068924934	43.5772689057075	55.4829537131873	49.5263966147876	38.908281402498	35.5986323587541	49.9279015519553	36.5667327624217
Gm20768	4.365298186249	1.44243042586118	4.84191876730083	3.650194323236	1.63723625172852	3.53711649113619	3.23623930534128	5.34941802342378	12.1889109208072
Gnb2	62.8602938819856	50.4850649051412	53.9528091213521	66.4335366828953	55.6660325587696	30.0654901746576	45.307350274778	44.5784835285315	36.5667327624217
Gm16089	3.4922385489992	4.80810141953726	10.3755402156446	0.730038864647201	3.27447250345703	8.84279122784046	6.47247861068257	7.13255736456504	10.4476379321205
Zcwpw1	0.873059637249799	1.9232405678149	1.38340536208595	2.1901165939416	0	0	9.70871791602385	1.78313934114126	3.4825459773735
Gm8099	6.9844770979984	2.88486085172236	8.30043217251571	8.03042751111921	5.73032688104981	14.1484659645447	14.5630768740358	7.13255736456504	31.3429137963615
Gjc3	17.461192744996	12.9818738327506	13.8340536208595	13.1406995636496	17.6002897060816	12.3799077189766	6.47247861068257	7.13255736456504	6.965091954747
Gm4963	10.4767156469976	12.9818738327506	13.8340536208595	10.950582969708	8.18618125864258	21.2226989468171	14.5630768740358	24.9639507759777	17.4127298868675
Gm5564	3.4922385489992	2.88486085172236	6.22532412938678	5.8403109171776	2.8651634405249	14.1484659645447	16.1811965267064	8.9156967057063	15.6714568981807
Gm15497	0	0.961620283907452	0.691702681042976	1.4600777292944	0	1.76855824556809	1.61811965267064	1.78313934114126	5.22381896606025
Adap1	37.5415644017414	41.8304823499742	38.0436474573637	45.2624096081264	46.2519241113306	19.454140701249	25.8899144427303	32.0965081405427	29.6016408076747
Ints1	27.9379083919936	23.0788868137788	27.668107241719	27.0114379919464	29.4702525311133	14.1484659645447	24.2717947900596	14.2651147291301	17.4127298868675
Ttyh3	74.210069166233	64.909369163753	60.1781332507389	78.8441973818977	69.9918497613941	58.3624221037471	63.106666454155	64.1930162810854	40.0492787397952
Iqce	19.2073120194956	12.0202535488431	11.7589455777306	13.8707384282968	11.0513446991675	5.30567473670428	6.47247861068257	1.78313934114126	10.4476379321205
Gm6433	0.873059637249799	0.961620283907452	0.691702681042976	3.650194323236	1.63723625172852	8.84279122784046	4.85435895801192	3.56627868228252	3.4825459773735
Actb	185.088643096957	142.319802018303	243.479343727127	234.342475551751	185.007696445322	275.895086308622	291.261537480715	210.410442254669	236.813126461398
Or10ah1-ps1	3.4922385489992	1.44243042586118	2.07510804312893	1.4600777292944	0.818618125864258	1.76855824556809	3.23623930534128	10.6988360468476	1.74127298868675
Zfp12	6.9844770979984	6.25053184539844	9.68383753460166	6.57034978182481	6.54894500691407	8.84279122784046	11.3268375686945	8.9156967057063	15.6714568981807
Lmtk2	14.8420138332466	28.8486085172236	25.5929991985901	24.0912825333576	24.9678528388599	38.908281402498	33.9805127060835	41.012204846249	26.1190948303012
Atp5mf	26.191789117494	43.2729127758353	33.2017286900628	37.9620209616544	38.8843609785523	22.9912571923852	40.452991316766	23.1808114348364	10.4476379321205
Zkscan5	1.7461192744996	2.40405070976863	4.15021608625785	1.4600777292944	3.27447250345703	7.07423298227237	4.85435895801192	3.56627868228252	8.70636494343375
Gm8494	1.7461192744996	0.480810141953726	0.691702681042976	1.4600777292944	0	5.30567473670428	6.47247861068257	1.78313934114126	1.74127298868675
Rpl21	74.210069166233	98.5660791005138	74.0121868715984	98.5552467273721	69.582540698462	67.2052133315875	63.106666454155	60.6267375988029	57.4620086266627
Rasl11a	1.7461192744996	0.480810141953726	0	0.730038864647201	1.63723625172852	0	4.85435895801192	3.56627868228252	3.4825459773735
Hsph1	45.3991011369896	37.0223809304369	32.5100260090199	25.551360262652	28.2423253423169	58.3624221037471	56.6341878434725	44.5784835285315	76.616011502217
Vps50	7.8575367352482	4.80810141953726	4.84191876730083	5.8403109171776	8.59549032157471	7.07423298227237	4.85435895801192	17.8313934114126	17.4127298868675
Gng11	4.365298186249	1.44243042586118	1.38340536208595	2.1901165939416	3.68378156638916	0	1.61811965267064	0	0
Col1a2	8.730596372498	7.69296227125961	14.5257563019025	5.8403109171776	3.68378156638916	1.76855824556809	0	0	5.22381896606025
Pon2	15.7150734704964	23.5596969557326	22.1344857933752	13.8707384282968	17.6002897060816	12.3799077189766	12.9449572213651	12.4819753879888	6.965091954747
Mios	0.873059637249799	3.84648113562981	2.7668107241719	3.650194323236	2.45585437759278	1.76855824556809	0	0	0
Umad1	3.4922385489992	4.32729127758353	1.38340536208595	2.1901165939416	1.22792718879639	7.07423298227237	4.85435895801192	5.34941802342378	3.4825459773735
Ndufa4	55.8758167839872	84.141774841902	61.5615386128248	54.75291484854	65.8987591320728	38.908281402498	45.307350274778	26.7470901171189	36.5667327624217
Kcnd2	10.4767156469976	12.5010636907969	10.3755402156446	8.76046637576641	15.963053454353	8.84279122784046	4.85435895801192	1.78313934114126	6.965091954747
Ptprz1	40.1607433134908	68.7558502993828	65.0200520180397	51.8327593899512	51.1636328665162	33.6026066657938	29.1261537480715	37.4459261639665	19.1540028755542
Ndufa5	23.5726102057446	20.1940259620565	13.1423509398165	16.7908938868856	15.5537443914209	7.07423298227237	1.61811965267064	21.3976720936951	8.70636494343375
Wasl	12.2228349214972	18.7515955361953	11.0672428966876	18.25097161618	9.41410844743897	8.84279122784046	8.09059826335321	12.4819753879888	5.22381896606025
Gpr37	16.5881331077462	11.0586332649357	11.7589455777306	12.4106606990024	15.1444353284888	10.6113494734086	4.85435895801192	3.56627868228252	8.70636494343375
Snd1	15.7150734704964	14.4243042586118	11.0672428966876	16.7908938868856	18.8282168948779	5.30567473670428	12.9449572213651	10.6988360468476	8.70636494343375
Rbm28	11.3497752842474	11.5394434068894	10.3755402156446	9.49050524041361	9.41410844743897	1.76855824556809	3.23623930534128	5.34941802342378	1.74127298868675
Impdh1	8.730596372498	10.577823122982	4.84191876730083	6.57034978182481	9.8234175103711	5.30567473670428	0	1.78313934114126	5.22381896606025
Gm13717	0	0.480810141953726	1.38340536208595	0	0	1.76855824556809	0	1.78313934114126	3.4825459773735
Gm56999	15.7150734704964	16.8283549683804	8.99213485355868	6.57034978182481	11.0513446991675	3.53711649113619	8.09059826335321	5.34941802342378	8.70636494343375
Gm13835	0.873059637249799	3.36567099367608	2.07510804312893	1.4600777292944	2.04654531466065	3.53711649113619	4.85435895801192	5.34941802342378	5.22381896606025
Plxna4	30.557087303743	23.5596969557326	11.0672428966876	28.4715157212408	29.0609434681812	7.07423298227237	16.1811965267064	16.0482540702713	17.4127298868675
Gm13864	1.7461192744996	4.80810141953726	6.22532412938678	5.1102720525304	2.45585437759278	10.6113494734086	17.7993161793771	12.4819753879888	5.22381896606025
Nup205	7.8575367352482	7.69296227125961	6.22532412938678	6.57034978182481	7.77687219571045	1.76855824556809	4.85435895801192	3.56627868228252	5.22381896606025
Ptn	47.1452204114892	72.1215212930589	68.4785654232546	39.4220986909488	55.6660325587696	24.7598154379533	35.5986323587541	28.5302294582602	36.5667327624217
Dgki	2.6191789117494	7.21215212930589	5.5336214483438	7.30038864647201	2.8651634405249	1.76855824556809	3.23623930534128	1.78313934114126	1.74127298868675
Ybx1-ps2	0	0.480810141953726	4.15021608625785	1.4600777292944	2.04654531466065	3.53711649113619	3.23623930534128	3.56627868228252	5.22381896606025
Atp6v0c-ps2	13.9689541959968	7.69296227125961	12.4506482587736	9.49050524041361	12.2792718879639	42.4453978936342	38.8348716640954	8.9156967057063	26.1190948303012
Gm7504	3.4922385489992	4.32729127758353	1.38340536208595	2.1901165939416	1.63723625172852	10.6113494734086	3.23623930534128	5.34941802342378	3.4825459773735
Luc7l2	41.0338029507406	47.1193939114651	40.1187555004926	30.6616323151824	31.1074887828418	21.2226989468171	32.3623930534128	32.0965081405427	22.6365488529277
Hipk2	24.4456698429944	26.4445578074549	26.976404560676	24.8213213980048	18.8282168948779	17.6855824556809	9.70871791602385	24.9639507759777	10.4476379321205
Fth-ps2	6.1114174607486	1.9232405678149	2.07510804312893	2.9201554585888	1.63723625172852	3.53711649113619	14.5630768740358	3.56627868228252	6.965091954747
Mrps33	2.6191789117494	4.32729127758353	6.91702681042976	3.650194323236	4.50239969225342	14.1484659645447	8.09059826335321	3.56627868228252	12.1889109208072
Gm7556	2.6191789117494	0.961620283907452	2.7668107241719	1.4600777292944	4.09309062932129	10.6113494734086	16.1811965267064	1.78313934114126	10.4476379321205
Tmem178b	14.8420138332466	18.2707853942416	13.8340536208595	16.0608550222384	23.3306165871314	1.76855824556809	11.3268375686945	7.13255736456504	12.1889109208072
Ephb6	13.9689541959968	12.9818738327506	15.9091616639884	16.0608550222384	15.1444353284888	7.07423298227237	11.3268375686945	3.56627868228252	8.70636494343375
Trpv6	2.6191789117494	1.44243042586118	3.45851340521488	1.4600777292944	0.409309062932129	0	0	0	0
Fam131b	27.0648487547438	42.7921026338816	22.8261884744182	19.7110493454744	28.651634405249	19.454140701249	12.9449572213651	21.3976720936951	17.4127298868675
Zfp398	3.4922385489992	5.28891156149098	2.07510804312893	2.9201554585888	6.13963594398194	0	1.61811965267064	3.56627868228252	0
Zfp777	4.365298186249	5.76972170344471	6.22532412938678	9.49050524041361	5.32101781811768	3.53711649113619	1.61811965267064	0	5.22381896606025
Krba1	19.2073120194956	15.3859245425192	13.8340536208595	12.4106606990024	14.7351262655567	10.6113494734086	4.85435895801192	12.4819753879888	8.70636494343375
Tra2a	14.8420138332466	15.866734684473	6.22532412938678	15.3308161575912	9.8234175103711	5.30567473670428	12.9449572213651	7.13255736456504	3.4825459773735
Cycs	20.0803716567454	16.3475448264267	17.9842697071174	13.8707384282968	14.7351262655567	5.30567473670428	1.61811965267064	3.56627868228252	6.965091954747
Hnrnpa2b1	103.021037195476	89.9114965453468	86.462835130372	75.1940030586617	94.1410844743897	84.8907957872685	71.1972647175082	55.2773195753791	78.3572844909037
Mturn	48.018280048739	65.8709894476604	44.9606742677934	51.8327593899512	57.3032688104981	26.5283736835214	56.6341878434725	24.9639507759777	36.5667327624217
Adcyap1r1	48.8913396859888	48.5618243373263	41.5021608625785	44.5323707434792	44.20537879667	28.2969319290895	29.1261537480715	39.2290655051077	19.1540028755542
Vopp1	12.2228349214972	13.4626839747043	9.68383753460166	12.4106606990024	11.0513446991675	3.53711649113619	9.70871791602385	8.9156967057063	5.22381896606025
Rps15-ps2	12.2228349214972	11.5394434068894	13.8340536208595	11.6806218343552	6.54894500691407	21.2226989468171	24.2717947900596	14.2651147291301	19.1540028755542
Nap1l5	41.9068625879904	32.6950896528534	32.5100260090199	30.6616323151824	20.4654531466065	21.2226989468171	16.1811965267064	23.1808114348364	29.6016408076747
Gm44389	0.873059637249799	0	0.691702681042976	2.9201554585888	0	3.53711649113619	3.23623930534128	0	6.965091954747
Gm4045	1.7461192744996	2.40405070976863	3.45851340521488	2.9201554585888	0.818618125864258	3.53711649113619	4.85435895801192	3.56627868228252	10.4476379321205
Gm9794	7.8575367352482	9.61620283907452	5.5336214483438	8.76046637576641	4.91170875518555	3.53711649113619	11.3268375686945	19.6145327525539	13.930183909494
Gm6063	12.2228349214972	9.61620283907452	10.3755402156446	12.4106606990024	9.00479938450684	19.454140701249	17.7993161793771	21.3976720936951	20.895275864241
Mrpl35	2.6191789117494	5.76972170344471	1.38340536208595	4.3802331878832	4.09309062932129	5.30567473670428	6.47247861068257	8.9156967057063	8.70636494343375
Immt	24.4456698429944	20.1940259620565	23.5178911554612	21.901165939416	20.0561440836743	21.2226989468171	4.85435895801192	16.0482540702713	17.4127298868675
Gm17825	4.365298186249	2.40405070976863	4.15021608625785	2.9201554585888	1.22792718879639	7.07423298227237	3.23623930534128	7.13255736456504	6.965091954747
Ggcx	2.6191789117494	4.80810141953726	4.84191876730083	2.9201554585888	4.09309062932129	0	0	0	0
Retsat	2.6191789117494	2.88486085172236	6.91702681042976	3.650194323236	6.13963594398194	0	1.61811965267064	5.34941802342378	0
Tmsb10	25.3187294802442	32.2142795108996	23.5178911554612	30.6616323151824	24.9678528388599	19.454140701249	21.0355554847183	21.3976720936951	12.1889109208072
Gm6210	18.3342523822458	10.577823122982	17.9842697071174	10.950582969708	6.9582540698462	61.8995385948833	37.2167520114248	42.7953441873903	60.9445546040362
Ctnna2	11.3497752842474	23.5596969557326	16.6008643450314	19.7110493454744	17.6002897060816	12.3799077189766	6.47247861068257	7.13255736456504	5.22381896606025
Gm20594	3.4922385489992	5.76972170344471	8.30043217251571	2.1901165939416	2.8651634405249	14.1484659645447	9.70871791602385	7.13255736456504	6.965091954747
Dctn1	118.736110665973	79.8144835643185	98.9134833891455	101.475402185961	93.7317754114576	81.3536792961323	59.8704271488137	78.4581310102155	80.0985574795905
Gm7424	4.365298186249	4.32729127758353	2.7668107241719	6.57034978182481	6.9582540698462	14.1484659645447	8.09059826335321	10.6988360468476	17.4127298868675
Gm5138	34.0493258527422	16.8283549683804	25.5929991985901	24.0912825333576	17.6002897060816	81.3536792961323	76.0516236755201	65.9761556222267	95.7700143777712
Gm7507	0	0.480810141953726	1.38340536208595	1.4600777292944	0.409309062932129	1.76855824556809	0	1.78313934114126	6.965091954747
Sfxn5	45.3991011369896	73.0831415769663	62.9449439749108	64.2434200889537	61.3963594398194	44.2139561392023	56.6341878434725	58.8435982576616	36.5667327624217
Rab11fip5	17.461192744996	15.866734684473	17.9842697071174	20.4410882101216	18.4189078319458	7.07423298227237	12.9449572213651	12.4819753879888	15.6714568981807
Smyd5	6.1114174607486	10.577823122982	6.22532412938678	8.03042751111921	11.0513446991675	15.9170242101128	12.9449572213651	14.2651147291301	12.1889109208072
Ptges3-ps	0	1.44243042586118	3.45851340521488	1.4600777292944	1.63723625172852	7.07423298227237	3.23623930534128	5.34941802342378	3.4825459773735
Gm7545	4.365298186249	3.36567099367608	6.22532412938678	2.1901165939416	2.04654531466065	22.9912571923852	11.3268375686945	3.56627868228252	20.895275864241
Gm10443	6.1114174607486	11.5394434068894	17.2925670260744	9.49050524041361	7.77687219571045	15.9170242101128	12.9449572213651	21.3976720936951	13.930183909494
C87436	4.365298186249	1.44243042586118	0.691702681042976	2.9201554585888	2.45585437759278	1.76855824556809	11.3268375686945	1.78313934114126	6.965091954747
Aak1	72.4639498917333	74.5255720028275	63.6366466559538	83.2244305697809	65.4894500691407	49.5196308759066	55.0160681908018	62.4098769399441	57.4620086266627
Efcc1	2.6191789117494	3.84648113562981	3.45851340521488	0.730038864647201	2.45585437759278	0	0	1.78313934114126	0
Gm5879	26.191789117494	23.5596969557326	30.4349179658909	32.851748909124	13.5071990767603	53.0567473670428	55.0160681908018	51.7110408930966	41.790551728482
B130021K23Rik	0.873059637249799	0.480810141953726	0.691702681042976	0	0.409309062932129	1.76855824556809	4.85435895801192	1.78313934114126	6.965091954747
Rpn1	17.461192744996	17.7899752522879	17.9842697071174	18.25097161618	22.5119984612671	21.2226989468171	45.307350274778	28.5302294582602	19.1540028755542
Mgll	37.5415644017414	79.3336734223648	50.4942957161372	56.9430314424817	67.9453044467334	33.6026066657938	35.5986323587541	48.144762210814	38.3080057511085
Abtb1	8.730596372498	9.13539269712079	6.22532412938678	10.950582969708	10.6420356362354	3.53711649113619	4.85435895801192	1.78313934114126	0
Podxl2	12.2228349214972	26.9253679494086	18.6759723881603	18.9810104808272	22.9213075241992	8.84279122784046	9.70871791602385	14.2651147291301	20.895275864241
Mcm2	0.873059637249799	0.961620283907452	4.15021608625785	1.4600777292944	1.63723625172852	0	0	0	0
Chchd6	12.2228349214972	8.17377241321334	5.5336214483438	6.57034978182481	7.77687219571045	1.76855824556809	4.85435895801192	5.34941802342378	5.22381896606025
Iqsec1	48.018280048739	64.909369163753	41.5021608625785	53.2928371192457	60.5777413139551	38.908281402498	42.0711109694367	37.4459261639665	41.790551728482
Ppp1r2-ps2	1.7461192744996	1.44243042586118	1.38340536208595	3.650194323236	1.63723625172852	5.30567473670428	9.70871791602385	3.56627868228252	6.965091954747
Gm4575	21.826490931245	15.866734684473	23.5178911554612	24.8213213980048	17.1909806431494	70.7423298227237	77.6697433281908	46.3616228696728	62.685827592723
Xpc	5.2383578234988	7.21215212930589	4.84191876730083	5.1102720525304	4.50239969225342	0	0	1.78313934114126	3.4825459773735
Nr2c2	12.2228349214972	15.866734684473	11.0672428966876	15.3308161575912	13.0978900138281	8.84279122784046	9.70871791602385	7.13255736456504	3.4825459773735
Rbsn	9.6036560097478	11.0586332649357	10.3755402156446	8.76046637576641	10.6420356362354	10.6113494734086	1.61811965267064	5.34941802342378	5.22381896606025
Magi1	9.6036560097478	13.4626839747043	6.22532412938678	7.30038864647201	11.8699628250317	1.76855824556809	3.23623930534128	5.34941802342378	5.22381896606025
Suclg2	6.1114174607486	9.13539269712079	2.7668107241719	7.30038864647201	6.13963594398194	0	1.61811965267064	5.34941802342378	3.4825459773735
Gm5881	3.4922385489992	8.17377241321334	4.84191876730083	2.9201554585888	2.45585437759278	7.07423298227237	11.3268375686945	1.78313934114126	13.930183909494
Tmf1	7.8575367352482	11.0586332649357	4.84191876730083	5.1102720525304	6.9582540698462	3.53711649113619	4.85435895801192	1.78313934114126	0
Gm6681	0	2.88486085172236	6.22532412938678	1.4600777292944	1.63723625172852	10.6113494734086	9.70871791602385	1.78313934114126	6.965091954747
Ppp4r2	6.1114174607486	10.577823122982	7.60872949147273	5.8403109171776	5.32101781811768	19.454140701249	8.09059826335321	7.13255736456504	12.1889109208072
Itpr1	45.3991011369896	131.261168753367	70.5536734663835	89.0647414869585	96.1876297890504	51.2881891214747	38.8348716640954	55.2773195753791	45.2730977058555
Gt(ROSA)26Sor	1.7461192744996	3.36567099367608	1.38340536208595	2.9201554585888	2.8651634405249	0	1.61811965267064	0	0
Setd5	23.5726102057446	22.1172665298714	26.2847018796331	39.4220986909488	22.102689398335	10.6113494734086	14.5630768740358	19.6145327525539	22.6365488529277
Lhfpl4	29.6840276664932	20.6748361040102	29.743215284848	27.7414768565936	29.0609434681812	37.13972315693	37.2167520114248	32.0965081405427	38.3080057511085
Emc3	6.9844770979984	20.1940259620565	12.4506482587736	14.600777292944	12.688580950896	21.2226989468171	22.653675137389	16.0482540702713	19.1540028755542
Slc6a11	71.5908902544836	52.4083054729561	52.5694037592661	50.3726816606569	39.7029791044165	19.454140701249	24.2717947900596	58.8435982576616	33.0841867850482
Slc6a1	85.5598444504803	72.6023314350126	78.1624029578562	86.8746248930169	85.1362850898829	60.1309803493152	48.5435895801192	60.6267375988029	38.3080057511085
Syn2	66.3525324309848	62.5053184539844	63.6366466559538	79.5742362465449	80.6338853976295	102.576378242949	84.1422219388734	65.9761556222267	88.8049224230242
Raf1	7.8575367352482	5.28891156149098	11.0672428966876	4.3802331878832	6.54894500691407	1.76855824556809	0	7.13255736456504	3.4825459773735
Gm14335	2.6191789117494	0.480810141953726	0	0.730038864647201	0.409309062932129	5.30567473670428	3.23623930534128	0	3.4825459773735
Rpl32	75.0831288034828	94.719597964884	57.411322526567	53.2928371192457	51.5729419294483	38.908281402498	50.1617092327899	28.5302294582602	26.1190948303012
Tmcc1	15.7150734704964	14.4243042586118	15.9091616639884	19.7110493454744	20.4654531466065	37.13972315693	27.5080340954009	16.0482540702713	19.1540028755542
Eif4a3l2	0	0	0	1.4600777292944	0	0	1.61811965267064	1.78313934114126	3.4825459773735
Gm7292	10.4767156469976	12.5010636907969	14.5257563019025	14.600777292944	12.2792718879639	44.2139561392023	25.8899144427303	14.2651147291301	29.6016408076747
Gm4875	0	0.480810141953726	0	0.730038864647201	1.22792718879639	1.76855824556809	0	1.78313934114126	5.22381896606025
Bms1	13.095894558747	5.76972170344471	11.7589455777306	8.76046637576641	8.18618125864258	0	8.09059826335321	10.6988360468476	1.74127298868675
Cacna2d4	0.873059637249799	0	0	0	0.409309062932129	1.76855824556809	3.23623930534128	1.78313934114126	0
Wnt5b	0	0	0	0.730038864647201	1.22792718879639	1.76855824556809	1.61811965267064	0	5.22381896606025
Il17ra	5.2383578234988	2.88486085172236	2.7668107241719	1.4600777292944	3.68378156638916	0	1.61811965267064	1.78313934114126	0
Atp6v1e1	46.2721607742394	45.676963485604	45.6523769488364	52.5627982545984	42.5681425449414	67.2052133315875	50.1617092327899	51.7110408930966	67.9096465587832
Pex26	6.1114174607486	4.32729127758353	4.84191876730083	5.1102720525304	1.22792718879639	1.76855824556809	1.61811965267064	1.78313934114126	0
Iqsec3	75.9561884407325	112.509573217172	98.2217807081025	85.4145471637225	93.3224663485255	61.8995385948833	71.1972647175082	64.1930162810854	50.4969166719157
Rps27a-ps3	23.5726102057446	27.4061780913624	24.2095938365041	21.1711270747688	23.3306165871314	35.3711649113619	43.6892306221073	24.9639507759777	27.860367818988
Gm10420	9.6036560097478	11.5394434068894	11.7589455777306	14.600777292944	12.688580950896	22.9912571923852	40.452991316766	8.9156967057063	10.4476379321205
Gm10224	8.730596372498	12.5010636907969	9.68383753460166	12.4106606990024	8.59549032157471	26.5283736835214	17.7993161793771	21.3976720936951	15.6714568981807
Gm4482	1.7461192744996	0.961620283907452	1.38340536208595	1.4600777292944	1.22792718879639	1.76855824556809	6.47247861068257	5.34941802342378	3.4825459773735
Gm5883	8.730596372498	6.73134198735216	9.68383753460166	9.49050524041361	8.59549032157471	22.9912571923852	14.5630768740358	12.4819753879888	26.1190948303012
Clstn3	74.210069166233	54.8123561827248	62.9449439749108	71.5438087354257	70.8104678872584	90.1964705239727	84.1422219388734	82.024409692498	88.8049224230242
Emg1	10.4767156469976	5.76972170344471	13.8340536208595	10.2205441050608	6.54894500691407	19.454140701249	24.2717947900596	12.4819753879888	20.895275864241
Eno2	222.630207498699	151.455194715424	206.81910163185	218.281620529513	197.696277396218	426.22253718191	336.568887755493	235.374393030646	447.507158092495
Tpi1	176.358046724459	129.337928185552	168.775454174486	179.589560703211	162.495697984055	318.340484202257	275.080340954009	189.012770160974	376.114965556338
Usp5	58.4949956957366	43.7537229177891	62.9449439749108	67.1635755475425	63.0335956915479	99.0392617518132	90.6147005495559	65.9761556222267	85.3223764456507
P3h3	16.5881331077462	9.13539269712079	15.2174589829455	27.0114379919464	14.7351262655567	30.0654901746576	32.3623930534128	30.3133687994014	15.6714568981807
Gpr162	71.5908902544836	62.9861285959381	69.8619707853405	86.1445860283697	69.582540698462	106.113494734086	90.6147005495559	78.4581310102155	141.043112083627
Lag3	4.365298186249	2.40405070976863	4.15021608625785	2.1901165939416	3.68378156638916	0	1.61811965267064	1.78313934114126	0
Ptms	173.73886781271	156.744106276915	206.81910163185	198.570571184039	163.723625172852	226.375455432716	288.025298175374	189.012770160974	285.568770144627
Gm32536	6.1114174607486	5.76972170344471	10.3755402156446	12.4106606990024	6.9582540698462	14.1484659645447	12.9449572213651	19.6145327525539	22.6365488529277
Cops7a	35.7954451272418	24.52131723964	29.051512603805	42.3422541495376	28.2423253423169	54.8253056126109	67.961025412167	51.7110408930966	62.685827592723
Ing4	11.3497752842474	10.577823122982	9.68383753460166	7.30038864647201	6.13963594398194	24.7598154379533	30.7442734007422	19.6145327525539	13.930183909494
Gapdh	363.192809095917	271.176920061901	417.788419349957	367.939587782189	335.633431604346	907.270379976432	765.370595713213	486.797040131564	992.525603551447
Tpi-rs11	4.365298186249	4.32729127758353	3.45851340521488	4.3802331878832	3.27447250345703	7.07423298227237	8.09059826335321	7.13255736456504	19.1540028755542
Gm4968	0	1.9232405678149	2.07510804312893	0.730038864647201	1.22792718879639	3.53711649113619	6.47247861068257	3.56627868228252	1.74127298868675
